timestamp,position_lat,position_long,distance,enhanced_altitude,altitude,enhanced_speed,speed,heart_rate,cadence,fractional_cadence,temperature,timestamp_utc,timezone
2020-09-19 12:01:54+02:00,48.55038031004369,17.951299399137497,55.44143,216.39999999999998,216.39999999999998,40.5324,40.5324,123,94,,23,2020-09-19 10:01:54,Europe/Bratislava
2020-09-19 12:01:55+02:00,48.55034829117358,17.951163025572896,55.45209,216.60000000000002,216.60000000000002,39.7656,39.7656,124,98,,23,2020-09-19 10:01:55,Europe/Bratislava
2020-09-19 12:01:56+02:00,48.550315434113145,17.951017934828997,55.463370000000005,216.79999999999995,216.79999999999995,39.222,39.222,124,98,,23,2020-09-19 10:01:56,Europe/Bratislava
2020-09-19 12:01:57+02:00,48.550285594537854,17.950872760266066,55.47457,216.79999999999995,216.79999999999995,38.538000000000004,38.538000000000004,124,98,,23,2020-09-19 10:01:57,Europe/Bratislava
2020-09-19 12:01:58+02:00,48.55025659315288,17.950734961777925,55.48527,217.0,217.0,37.886399999999995,37.886399999999995,124,47,,23,2020-09-19 10:01:58,Europe/Bratislava
2020-09-19 12:01:59+02:00,48.5502262506634,17.950604036450386,55.49556,217.20000000000005,217.20000000000005,37.7568,37.7568,123,91,,23,2020-09-19 10:01:59,Europe/Bratislava
2020-09-19 12:02:00+02:00,48.55019146576524,17.95047671534121,55.5058,217.20000000000005,217.20000000000005,37.71,37.71,123,98,,23,2020-09-19 10:02:00,Europe/Bratislava
2020-09-19 12:02:01+02:00,48.55015341192484,17.950351908802986,55.51595,217.39999999999998,217.39999999999998,37.303200000000004,37.303200000000004,122,96,,23,2020-09-19 10:02:01,Europe/Bratislava
2020-09-19 12:02:02+02:00,48.55011343024671,17.95022903010249,55.52601,217.60000000000002,217.60000000000002,36.2304,36.2304,122,93,,23,2020-09-19 10:02:02,Europe/Bratislava
2020-09-19 12:02:03+02:00,48.550073113292456,17.95010874979198,55.53595,217.79999999999995,217.79999999999995,35.622,35.622,121,96,,23,2020-09-19 10:02:03,Europe/Bratislava
2020-09-19 12:02:04+02:00,48.55003472417593,17.949988385662436,55.54582,218.0,218.0,36.0864,36.0864,121,95,,23,2020-09-19 10:02:04,Europe/Bratislava
2020-09-19 12:02:05+02:00,48.549996921792626,17.949863160029054,55.555980000000005,218.20000000000005,218.20000000000005,37.0188,37.0188,120,96,,23,2020-09-19 10:02:05,Europe/Bratislava
2020-09-19 12:02:06+02:00,48.549958784133196,17.94972720555961,55.56688,218.39999999999998,218.39999999999998,37.4688,37.4688,120,97,,23,2020-09-19 10:02:06,Europe/Bratislava
2020-09-19 12:02:07+02:00,48.54992466978729,17.94958152808249,55.57826,218.60000000000002,218.60000000000002,37.9404,37.9404,119,99,,23,2020-09-19 10:02:07,Europe/Bratislava
2020-09-19 12:02:08+02:00,48.54988996870816,17.94944708235562,55.589,218.79999999999995,218.79999999999995,37.99080000000001,37.99080000000001,119,99,,23,2020-09-19 10:02:08,Europe/Bratislava
2020-09-19 12:02:09+02:00,48.54984546080232,17.94932152144611,55.59951,218.79999999999995,218.79999999999995,38.0844,38.0844,119,100,,23,2020-09-19 10:02:09,Europe/Bratislava
2020-09-19 12:02:10+02:00,48.549799947068095,17.949203588068485,55.60951,219.0,219.0,38.4228,38.4228,119,100,,23,2020-09-19 10:02:10,Europe/Bratislava
2020-09-19 12:02:11+02:00,48.549755942076445,17.949086911976337,55.61946,219.39999999999998,219.39999999999998,38.4912,38.4912,119,101,,23,2020-09-19 10:02:11,Europe/Bratislava
2020-09-19 12:02:12+02:00,48.54971713386476,17.948965625837445,55.62946,219.60000000000002,219.60000000000002,38.034,38.034,119,89,,23,2020-09-19 10:02:12,Europe/Bratislava
2020-09-19 12:02:13+02:00,48.549678325653076,17.94884081929922,55.639660000000006,220.0,220.0,37.6272,37.6272,120,87,,23,2020-09-19 10:02:13,Europe/Bratislava
2020-09-19 12:02:14+02:00,48.54963591322303,17.948711151257157,55.65031,220.20000000000005,220.20000000000005,36.921600000000005,36.921600000000005,121,92,,23,2020-09-19 10:02:14,Europe/Bratislava
2020-09-19 12:02:15+02:00,48.549602469429374,17.948578968644142,55.660779999999995,220.39999999999998,220.39999999999998,36.3276,36.3276,121,84,,23,2020-09-19 10:02:15,Europe/Bratislava
